Entity,Code,Year,"Age-standardized deaths from infectious and parasitic diseases in both sexes per 100,000 people",Country ID
Sweden,SWE,1981,4.9314485,752
Sweden,SWE,1982,4.5597444,752
Sweden,SWE,1983,4.841366,752
Sweden,SWE,1984,4.2484555,752
Sweden,SWE,1985,4.8664074,752
Sweden,SWE,1986,4.903634,752
Sweden,SWE,1987,3.7437007,752
Sweden,SWE,1988,4.8436303,752
Sweden,SWE,1989,4.5198545,752
Sweden,SWE,1990,4.7815633,752
Sweden,SWE,1991,5.0001354,752
Sweden,SWE,1992,5.3265705,752
Sweden,SWE,1993,5.6071076,752
Sweden,SWE,1994,4.7592053,752
Sweden,SWE,1995,5.4637375,752
Sweden,SWE,1996,5.1691566,752
Sweden,SWE,1997,4.8319793,752
Sweden,SWE,1998,5.1081696,752
Sweden,SWE,1999,5.693134,752
Sweden,SWE,2000,5.3636036,752
Sweden,SWE,2001,5.4664893,752
Sweden,SWE,2002,6.0566716,752
Sweden,SWE,2003,5.7468605,752
Sweden,SWE,2004,5.44635,752
Sweden,SWE,2005,6.48089,752
Sweden,SWE,2006,6.160631,752
Sweden,SWE,2007,7.2565517,752
Sweden,SWE,2008,7.370529,752
Sweden,SWE,2009,8.005312,752
Sweden,SWE,2010,8.030467,752
Sweden,SWE,2011,7.8630066,752
Sweden,SWE,2012,8.736441,752
Sweden,SWE,2013,8.682483,752
Sweden,SWE,2014,7.8947644,752
Sweden,SWE,2015,8.815171,752
Sweden,SWE,2016,7.2970614,752
Sweden,SWE,2017,7.6162157,752
Sweden,SWE,2018,7.841964,752
Sweden,SWE,2019,7.2507625,752
Sweden,SWE,2020,7.433117,752
Sweden,SWE,2021,7.5530667,752
Sweden,SWE,2022,8.140492,752
Switzerland,CHE,1951,51.539356,756
Switzerland,CHE,1952,40.898445,756
Switzerland,CHE,1953,36.60568,756
Switzerland,CHE,1954,35.37525,756
Switzerland,CHE,1955,34.706566,756
Switzerland,CHE,1956,31.660223,756
Switzerland,CHE,1957,28.787266,756
Switzerland,CHE,1958,25.937979,756
Switzerland,CHE,1959,25.500254,756
Switzerland,CHE,1960,21.910975,756
Switzerland,CHE,1961,20.901272,756
Switzerland,CHE,1962,20.677935,756
Switzerland,CHE,1963,18.741879,756
Switzerland,CHE,1964,17.514082,756
Switzerland,CHE,1965,16.603191,756
Switzerland,CHE,1966,16.11128,756
Switzerland,CHE,1967,14.732086,756
Switzerland,CHE,1968,15.393301,756
Switzerland,CHE,1969,11.984552,756
Switzerland,CHE,1970,11.369344,756
Switzerland,CHE,1971,10.633609,756
Switzerland,CHE,1972,10.954668,756
Switzerland,CHE,1973,9.699624,756
Switzerland,CHE,1974,9.855406,756
Switzerland,CHE,1975,8.635958,756
Switzerland,CHE,1976,8.056857,756
Switzerland,CHE,1977,7.642937,756
Switzerland,CHE,1978,6.829746,756
Switzerland,CHE,1979,5.304418,756
Switzerland,CHE,1980,5.809478,756
Switzerland,CHE,1981,6.0789237,756
Switzerland,CHE,1982,5.275579,756
Switzerland,CHE,1983,5.169207,756
Switzerland,CHE,1984,4.6540008,756
Switzerland,CHE,1985,4.9617066,756
Switzerland,CHE,1986,6.1476016,756
Switzerland,CHE,1987,6.160129,756
Switzerland,CHE,1988,7.0602574,756
Switzerland,CHE,1989,8.812985,756
Switzerland,CHE,1990,9.99972,756
Switzerland,CHE,1991,11.18319,756
Switzerland,CHE,1992,13.199558,756
Switzerland,CHE,1993,12.981495,756
Switzerland,CHE,1994,13.308731,756
Switzerland,CHE,1995,12.2967,756
Switzerland,CHE,1996,9.470139,756
Switzerland,CHE,1997,8.354089,756
Switzerland,CHE,1998,6.626093,756
Switzerland,CHE,1999,6.3601694,756
Switzerland,CHE,2000,6.3537316,756
Switzerland,CHE,2001,5.8747973,756
Switzerland,CHE,2002,5.3457375,756
Switzerland,CHE,2003,5.31918,756
Switzerland,CHE,2004,4.741727,756
Switzerland,CHE,2005,4.3513713,756
Switzerland,CHE,2006,4.701624,756
Switzerland,CHE,2007,4.527001,756
Switzerland,CHE,2008,4.6085773,756
Switzerland,CHE,2009,4.4724603,756
Switzerland,CHE,2010,4.507504,756
Switzerland,CHE,2011,4.816051,756
Switzerland,CHE,2012,4.3728604,756
Switzerland,CHE,2013,4.4057746,756
Switzerland,CHE,2014,4.210215,756
Switzerland,CHE,2015,4.4942427,756
Switzerland,CHE,2016,3.9143794,756
Switzerland,CHE,2017,3.9421701,756
Switzerland,CHE,2018,3.8500202,756
Switzerland,CHE,2019,3.7089415,756
Switzerland,CHE,2020,3.8984554,756
Switzerland,CHE,2021,3.83323,756
Syria,SYR,1998,11.142779,760
Syria,SYR,1999,11.390587,760
Syria,SYR,2000,10.429408,760
Syria,SYR,2001,8.499454,760
Syria,SYR,2002,8.255424,760
Syria,SYR,2003,8.257062,760
Syria,SYR,2004,10.074838,760
Syria,SYR,2005,9.351413,760
Syria,SYR,2006,7.207099,760
Syria,SYR,2007,7.849638,760
Syria,SYR,2008,9.341238,760
Syria,SYR,2009,8.117873,760
Syria,SYR,2010,11.312031,760
Tajikistan,TJK,1981,93.35604,762
Tajikistan,TJK,1982,86.21179,762
Tajikistan,TJK,1985,64.026535,762
Tajikistan,TJK,1986,51.23746,762
Tajikistan,TJK,1987,53.532223,762
Tajikistan,TJK,1988,55.358536,762
Tajikistan,TJK,1989,51.7886,762
Tajikistan,TJK,1990,48.02648,762
Tajikistan,TJK,1991,55.022247,762
Tajikistan,TJK,1992,62.14068,762
Tajikistan,TJK,1993,86.90101,762
Tajikistan,TJK,1994,70.141106,762
Tajikistan,TJK,1995,59.73621,762
Tajikistan,TJK,1996,56.720867,762
Tajikistan,TJK,1997,54.77682,762
Tajikistan,TJK,1998,42.895836,762
Tajikistan,TJK,1999,38.06121,762
Tajikistan,TJK,2000,34.470554,762
Tajikistan,TJK,2001,35.48696,762
Tajikistan,TJK,2002,30.828,762
Tajikistan,TJK,2003,29.055763,762
Tajikistan,TJK,2004,24.322569,762
Tajikistan,TJK,2005,27.897705,762
Tajikistan,TJK,2016,11.576292,762
Tajikistan,TJK,2017,7.788954,762
Thailand,THA,1969,85.919395,764
Thailand,THA,1970,64.739784,764
Thailand,THA,1971,69.254196,764
Thailand,THA,1972,73.43442,764
Thailand,THA,1973,69.57039,764
Thailand,THA,1974,73.695854,764
Thailand,THA,1975,79.51329,764
Thailand,THA,1976,58.10074,764
Thailand,THA,1977,65.72272,764
Thailand,THA,1978,67.094574,764
Thailand,THA,1979,60.53791,764
Thailand,THA,1980,61.28508,764
Thailand,THA,1981,50.573647,764
Thailand,THA,1982,49.47688,764
Thailand,THA,1983,48.026176,764
Thailand,THA,1984,40.808086,764
Thailand,THA,1985,37.898994,764
Thailand,THA,1986,35.387592,764
Thailand,THA,1987,40.282658,764
Thailand,THA,1990,28.948763,764
Thailand,THA,1991,27.754854,764
Thailand,THA,1992,27.263086,764
Thailand,THA,1994,35.59066,764
Thailand,THA,1995,36.2149,764
Thailand,THA,1996,35.234623,764
Thailand,THA,1997,31.499346,764
Thailand,THA,1998,32.45187,764
Thailand,THA,1999,44.315727,764
Thailand,THA,2000,54.487118,764
Thailand,THA,2002,73.72551,764
Thailand,THA,2003,81.15722,764
Thailand,THA,2004,71.096085,764
Thailand,THA,2005,63.682735,764
Thailand,THA,2006,58.853424,764
Thailand,THA,2007,61.71908,764
Thailand,THA,2008,62.10948,764
Thailand,THA,2009,60.49116,764
Thailand,THA,2010,63.633015,764
Thailand,THA,2011,61.5854,764
Thailand,THA,2012,62.622856,764
Thailand,THA,2013,58.971645,764
Thailand,THA,2014,55.750465,764
Thailand,THA,2015,56.140812,764
Thailand,THA,2016,47.71126,764
Thailand,THA,2017,46.025204,764
Thailand,THA,2018,45.035152,764
Thailand,THA,2019,40.51812,764
Trinidad and Tobago,TTO,1951,222.0487,780
Trinidad and Tobago,TTO,1952,206.01483,780
Trinidad and Tobago,TTO,1953,158.53146,780
Trinidad and Tobago,TTO,1954,148.5368,780
Trinidad and Tobago,TTO,1955,134.8248,780
Trinidad and Tobago,TTO,1956,113.55338,780
Trinidad and Tobago,TTO,1957,103.78611,780
Trinidad and Tobago,TTO,1958,157.33789,780
Trinidad and Tobago,TTO,1960,86.940956,780
Trinidad and Tobago,TTO,1961,87.18539,780
Trinidad and Tobago,TTO,1962,58.20588,780
Trinidad and Tobago,TTO,1963,65.28773,780
Trinidad and Tobago,TTO,1966,52.018032,780
Trinidad and Tobago,TTO,1967,54.652786,780
Trinidad and Tobago,TTO,1968,53.302376,780
Trinidad and Tobago,TTO,1970,58.192604,780
Trinidad and Tobago,TTO,1971,51.778214,780
Trinidad and Tobago,TTO,1972,52.128815,780
Trinidad and Tobago,TTO,1973,54.348904,780
Trinidad and Tobago,TTO,1974,49.729614,780
Trinidad and Tobago,TTO,1975,45.736084,780
Trinidad and Tobago,TTO,1976,46.366196,780
Trinidad and Tobago,TTO,1977,36.611343,780
Trinidad and Tobago,TTO,1978,35.899284,780
Trinidad and Tobago,TTO,1979,34.949413,780
Trinidad and Tobago,TTO,1980,39.347702,780
Trinidad and Tobago,TTO,1981,34.89879,780
Trinidad and Tobago,TTO,1982,24.065533,780
Trinidad and Tobago,TTO,1983,25.311623,780
Trinidad and Tobago,TTO,1984,20.429642,780
Trinidad and Tobago,TTO,1985,17.1097,780
Trinidad and Tobago,TTO,1986,19.394344,780
Trinidad and Tobago,TTO,1987,21.269,780
Trinidad and Tobago,TTO,1988,22.650314,780
Trinidad and Tobago,TTO,1989,19.117144,780
Trinidad and Tobago,TTO,1990,21.447344,780
Trinidad and Tobago,TTO,1991,20.514296,780
Trinidad and Tobago,TTO,1992,21.048231,780
Trinidad and Tobago,TTO,1993,20.61206,780
Trinidad and Tobago,TTO,1994,15.440975,780
Trinidad and Tobago,TTO,1995,20.932768,780
Trinidad and Tobago,TTO,1996,22.461779,780
Trinidad and Tobago,TTO,1997,15.659326,780
Trinidad and Tobago,TTO,1998,17.308413,780
Trinidad and Tobago,TTO,1999,61.65337,780
Trinidad and Tobago,TTO,2000,59.96666,780
Trinidad and Tobago,TTO,2001,58.577106,780
Trinidad and Tobago,TTO,2002,55.092632,780
Trinidad and Tobago,TTO,2003,47.987907,780
Trinidad and Tobago,TTO,2004,37.663986,780
Trinidad and Tobago,TTO,2005,38.969692,780
Trinidad and Tobago,TTO,2006,38.162727,780
Trinidad and Tobago,TTO,2007,31.968239,780
Trinidad and Tobago,TTO,2008,34.363506,780
Trinidad and Tobago,TTO,2009,32.55251,780
Trinidad and Tobago,TTO,2010,30.504095,780
Trinidad and Tobago,TTO,2011,28.820644,780
Trinidad and Tobago,TTO,2012,24.852173,780
Turkey,TUR,2009,7.580829,792
Turkey,TUR,2010,7.85798,792
Turkey,TUR,2011,7.7418537,792
Turkey,TUR,2012,8.357084,792
Turkey,TUR,2013,9.05079,792
Turkey,TUR,2014,9.364366,792
Turkey,TUR,2015,10.850136,792
Turkey,TUR,2016,10.936833,792
Turkey,TUR,2017,12.477838,792
Turkey,TUR,2018,12.62037,792
Turkey,TUR,2019,13.478909,792
Turkmenistan,TKM,1981,58.344658,795
Turkmenistan,TKM,1982,51.29179,795
Turkmenistan,TKM,1985,60.86138,795
Turkmenistan,TKM,1986,62.244267,795
Turkmenistan,TKM,1987,59.94921,795
Turkmenistan,TKM,1988,65.25795,795
Turkmenistan,TKM,1989,58.783916,795
Turkmenistan,TKM,1990,52.796467,795
Turkmenistan,TKM,1991,52.232265,795
Turkmenistan,TKM,1992,47.87408,795
Turkmenistan,TKM,1993,59.511444,795
Turkmenistan,TKM,1994,59.952312,795
Turkmenistan,TKM,1995,61.24237,795
Turkmenistan,TKM,1996,60.671684,795
Turkmenistan,TKM,1997,57.499454,795
Turkmenistan,TKM,1998,49.464607,795
Turkmenistan,TKM,1999,43.113636,795
Turkmenistan,TKM,2000,45.267403,795
Turkmenistan,TKM,2001,40.070686,795
Turkmenistan,TKM,2002,30.847584,795
Turkmenistan,TKM,2003,28.69089,795
Turkmenistan,TKM,2004,26.575846,795
Turkmenistan,TKM,2005,25.633194,795
Turkmenistan,TKM,2006,22.356926,795
Turkmenistan,TKM,2007,22.41265,795
Turkmenistan,TKM,2008,21.366243,795
Turkmenistan,TKM,2009,23.797024,795
Turkmenistan,TKM,2010,25.217018,795
Turkmenistan,TKM,2011,20.706133,795
Turkmenistan,TKM,2012,15.439794,795
Turkmenistan,TKM,2013,14.70644,795
Turkmenistan,TKM,2014,16.248253,795
Turkmenistan,TKM,2015,13.92108,795
Ukraine,UKR,1981,15.725883,804
Ukraine,UKR,1982,15.356698,804
Ukraine,UKR,1985,14.691174,804
Ukraine,UKR,1986,12.297438,804
Ukraine,UKR,1987,12.29914,804
Ukraine,UKR,1988,12.360304,804
Ukraine,UKR,1989,11.6023035,804
Ukraine,UKR,1990,11.418291,804
Ukraine,UKR,1991,12.427115,804
Ukraine,UKR,1992,13.110377,804
Ukraine,UKR,1993,14.7520485,804
Ukraine,UKR,1994,16.012354,804
Ukraine,UKR,1995,19.67973,804
Ukraine,UKR,1996,20.753311,804
Ukraine,UKR,1997,20.754663,804
Ukraine,UKR,1998,18.903622,804
Ukraine,UKR,1999,22.711113,804
Ukraine,UKR,2000,24.43897,804
Ukraine,UKR,2001,24.603788,804
Ukraine,UKR,2002,23.057846,804
Ukraine,UKR,2003,23.887383,804
Ukraine,UKR,2004,24.539282,804
Ukraine,UKR,2005,34.56032,804
Ukraine,UKR,2006,32.80862,804
Ukraine,UKR,2007,33.871445,804
Ukraine,UKR,2008,34.770264,804
Ukraine,UKR,2009,30.457127,804
Ukraine,UKR,2010,29.369509,804
Ukraine,UKR,2011,28.206593,804
Ukraine,UKR,2012,27.678444,804
Ukraine,UKR,2014,22.791874,804
Ukraine,UKR,2015,20.48692,804
Ukraine,UKR,2017,17.965418,804
Ukraine,UKR,2018,18.440708,804
Ukraine,UKR,2019,16.571035,804
United Arab Emirates,ARE,2018,24.71402,784
United Arab Emirates,ARE,2019,20.375624,784
United Arab Emirates,ARE,2020,30.684566,784
United Kingdom,GBR,1950,54.110733,826
United Kingdom,GBR,1951,46.47251,826
United Kingdom,GBR,1952,36.244762,826
United Kingdom,GBR,1953,32.287697,826
United Kingdom,GBR,1954,27.458567,826
United Kingdom,GBR,1955,24.827389,826
United Kingdom,GBR,1956,20.88877,826
United Kingdom,GBR,1957,19.94208,826
United Kingdom,GBR,1958,17.88432,826
United Kingdom,GBR,1959,16.368753,826
United Kingdom,GBR,1960,15.368969,826
United Kingdom,GBR,1961,15.278297,826
United Kingdom,GBR,1962,14.332386,826
United Kingdom,GBR,1963,13.925972,826
United Kingdom,GBR,1964,12.68239,826
United Kingdom,GBR,1965,12.07089,826
United Kingdom,GBR,1966,12.251422,826
United Kingdom,GBR,1967,11.387535,826
United Kingdom,GBR,1968,8.126604,826
United Kingdom,GBR,1969,7.8656163,826
United Kingdom,GBR,1970,7.227369,826
United Kingdom,GBR,1971,6.6276045,826
United Kingdom,GBR,1972,6.5150313,826
United Kingdom,GBR,1973,6.4740424,826
United Kingdom,GBR,1974,6.2229733,826
United Kingdom,GBR,1975,5.9531035,826
United Kingdom,GBR,1976,5.3836594,826
United Kingdom,GBR,1977,4.837125,826
United Kingdom,GBR,1978,4.9002295,826
United Kingdom,GBR,1979,4.3544126,826
United Kingdom,GBR,1980,4.2312956,826
United Kingdom,GBR,1981,3.8813152,826
United Kingdom,GBR,1982,3.850659,826
United Kingdom,GBR,1983,3.7100103,826
United Kingdom,GBR,1984,3.7861192,826
United Kingdom,GBR,1985,3.9813623,826
United Kingdom,GBR,1986,3.9813623,826
United Kingdom,GBR,1987,3.9193993,826
United Kingdom,GBR,1988,3.8445737,826
United Kingdom,GBR,1989,4.0686264,826
United Kingdom,GBR,1990,3.8204303,826
United Kingdom,GBR,1991,4.6953826,826
United Kingdom,GBR,1992,4.8295994,826
United Kingdom,GBR,1993,5.1135297,826
United Kingdom,GBR,1994,5.029366,826
United Kingdom,GBR,1995,5.6588626,826
United Kingdom,GBR,1996,5.523217,826
United Kingdom,GBR,1997,5.061303,826
United Kingdom,GBR,1998,4.845819,826
United Kingdom,GBR,1999,4.9519634,826
United Kingdom,GBR,2000,4.9623427,826
United Kingdom,GBR,2001,5.347783,826
United Kingdom,GBR,2002,5.2600408,826
United Kingdom,GBR,2003,5.7144413,826
United Kingdom,GBR,2004,5.716464,826
United Kingdom,GBR,2005,6.346003,826
United Kingdom,GBR,2006,7.2366824,826
United Kingdom,GBR,2007,7.579549,826
United Kingdom,GBR,2008,6.4352517,826
United Kingdom,GBR,2009,5.8678565,826
United Kingdom,GBR,2010,5.116535,826
United Kingdom,GBR,2011,5.262357,826
United Kingdom,GBR,2012,4.807761,826
United Kingdom,GBR,2013,5.036062,826
United Kingdom,GBR,2014,4.838615,826
United Kingdom,GBR,2015,5.2236958,826
United Kingdom,GBR,2016,5.0666475,826
United Kingdom,GBR,2017,4.687654,826
United Kingdom,GBR,2018,4.8251095,826
United Kingdom,GBR,2019,4.3844266,826
United Kingdom,GBR,2020,3.797776,826
United States,USA,1950,39.166286,840
United States,USA,1951,35.690357,840
United States,USA,1952,32.037144,840
United States,USA,1953,26.467545,840
United States,USA,1954,22.985409,840
United States,USA,1955,20.56395,840
United States,USA,1956,19.330494,840
United States,USA,1957,18.49916,840
United States,USA,1958,17.75246,840
United States,USA,1959,16.849745,840
United States,USA,1960,16.15246,840
United States,USA,1961,14.99779,840
United States,USA,1962,14.893596,840
United States,USA,1963,14.736454,840
United States,USA,1964,13.962415,840
United States,USA,1965,13.362933,840
United States,USA,1966,12.873263,840
United States,USA,1967,12.060545,840
United States,USA,1968,9.340616,840
United States,USA,1969,8.749037,840
United States,USA,1970,8.514879,840
United States,USA,1971,8.020043,840
United States,USA,1972,7.772914,840
United States,USA,1973,7.7790136,840
United States,USA,1974,7.7444687,840
United States,USA,1975,7.619747,840
United States,USA,1976,7.758077,840
United States,USA,1977,7.6268477,840
United States,USA,1978,7.9044056,840
United States,USA,1979,6.460941,840
United States,USA,1980,6.9448395,840
United States,USA,1981,7.253297,840
United States,USA,1982,7.302133,840
United States,USA,1983,7.973645,840
United States,USA,1984,8.645902,840
United States,USA,1985,9.604092,840
United States,USA,1986,10.632141,840
United States,USA,1987,14.829231,840
United States,USA,1988,16.2816,840
United States,USA,1989,17.919489,840
United States,USA,1990,18.913454,840
United States,USA,1991,20.14992,840
United States,USA,1992,21.264227,840
United States,USA,1993,22.748354,840
United States,USA,1994,24.276478,840
United States,USA,1995,24.501095,840
United States,USA,1996,20.130455,840
United States,USA,1997,15.196991,840
United States,USA,1998,14.439594,840
United States,USA,1999,16.30419,840
United States,USA,2000,15.581993,840
United States,USA,2001,15.636908,840
United States,USA,2002,16.13891,840
United States,USA,2003,15.998493,840
United States,USA,2004,15.6575165,840
United States,USA,2005,15.654245,840
United States,USA,2006,15.432613,840
United States,USA,2007,15.152368,840
United States,USA,2008,15.198936,840
United States,USA,2009,15.140327,840
United States,USA,2010,14.314995,840
United States,USA,2011,14.175663,840
United States,USA,2012,13.808881,840
United States,USA,2013,13.955495,840
United States,USA,2014,13.717451,840
United States,USA,2015,13.69538,840
United States,USA,2016,13.127327,840
United States,USA,2017,12.647046,840
United States,USA,2018,12.180918,840
United States,USA,2019,11.457641,840
United States,USA,2020,11.8689995,840
United States,USA,2021,11.840601,840
Uruguay,URY,1955,72.527435,858
Uruguay,URY,1956,62.267464,858
Uruguay,URY,1957,67.72851,858
Uruguay,URY,1958,56.22091,858
Uruguay,URY,1959,66.21983,858
Uruguay,URY,1960,54.15161,858
Uruguay,URY,1963,44.997753,858
Uruguay,URY,1964,40.695778,858
Uruguay,URY,1965,45.516827,858
Uruguay,URY,1966,36.211098,858
Uruguay,URY,1967,41.780613,858
Uruguay,URY,1968,46.777794,858
Uruguay,URY,1969,42.083813,858
Uruguay,URY,1970,35.940998,858
Uruguay,URY,1971,34.044968,858
Uruguay,URY,1972,40.171448,858
Uruguay,URY,1973,36.334404,858
Uruguay,URY,1974,39.52359,858
Uruguay,URY,1975,37.335342,858
Uruguay,URY,1976,32.750362,858
Uruguay,URY,1977,35.460922,858
Uruguay,URY,1978,32.54257,858
Uruguay,URY,1980,25.699232,858
Uruguay,URY,1981,23.441774,858
Uruguay,URY,1982,19.460321,858
Uruguay,URY,1983,20.178642,858
Uruguay,URY,1984,22.94418,858
Uruguay,URY,1985,21.715584,858
Uruguay,URY,1986,20.30473,858
Uruguay,URY,1987,17.846375,858
Uruguay,URY,1988,16.077463,858
Uruguay,URY,1989,16.659925,858
Uruguay,URY,1990,14.822214,858
Uruguay,URY,1993,13.510904,858
Uruguay,URY,1994,12.384891,858
Uruguay,URY,1995,13.21437,858
Uruguay,URY,1996,14.300602,858
Uruguay,URY,1997,16.705288,858
Uruguay,URY,1998,17.04946,858
Uruguay,URY,1999,17.903225,858
Uruguay,URY,2000,17.00419,858
Uruguay,URY,2001,17.10408,858
Uruguay,URY,2002,16.178562,858
Uruguay,URY,2003,17.111422,858
Uruguay,URY,2004,16.71422,858
Uruguay,URY,2005,15.538743,858
Uruguay,URY,2006,13.230596,858
Uruguay,URY,2007,16.748575,858
Uruguay,URY,2008,15.698274,858
Uruguay,URY,2009,15.745427,858
Uruguay,URY,2010,16.757565,858
Uruguay,URY,2012,16.923979,858
Uruguay,URY,2013,14.90057,858
Uruguay,URY,2014,14.339612,858
Uruguay,URY,2015,13.78461,858
Uruguay,URY,2016,12.761715,858
Uruguay,URY,2017,15.525864,858
Uruguay,URY,2018,17.038803,858
Uruguay,URY,2019,15.802402,858
Uruguay,URY,2020,14.690722,858
Uzbekistan,UZB,1981,40.871025,860
Uzbekistan,UZB,1982,45.01399,860
Uzbekistan,UZB,1985,46.063698,860
Uzbekistan,UZB,1986,50.967773,860
Uzbekistan,UZB,1987,50.678783,860
Uzbekistan,UZB,1988,46.69538,860
Uzbekistan,UZB,1989,36.8708,860
Uzbekistan,UZB,1990,31.460846,860
Uzbekistan,UZB,1991,31.495378,860
Uzbekistan,UZB,1992,33.50092,860
Uzbekistan,UZB,1993,34.418495,860
Uzbekistan,UZB,1994,34.738445,860
Uzbekistan,UZB,1995,33.815372,860
Uzbekistan,UZB,1996,31.863012,860
Uzbekistan,UZB,1997,29.81786,860
Uzbekistan,UZB,1998,27.835173,860
Uzbekistan,UZB,1999,25.653875,860
Uzbekistan,UZB,2000,26.606138,860
Uzbekistan,UZB,2001,26.2771,860
Uzbekistan,UZB,2002,25.857712,860
Uzbekistan,UZB,2003,23.488037,860
Uzbekistan,UZB,2004,20.819773,860
Uzbekistan,UZB,2005,20.469872,860
Uzbekistan,UZB,2009,16.104473,860
Uzbekistan,UZB,2010,14.760358,860
Uzbekistan,UZB,2011,13.721906,860
Uzbekistan,UZB,2012,12.929944,860
Uzbekistan,UZB,2013,12.361045,860
Uzbekistan,UZB,2014,12.186332,860
Uzbekistan,UZB,2015,12.188613,860
Uzbekistan,UZB,2016,10.882341,860
Uzbekistan,UZB,2017,10.208535,860
Uzbekistan,UZB,2018,8.724144,860
Uzbekistan,UZB,2019,7.8880925,860
Venezuela,VEN,1955,151.85637,862
Venezuela,VEN,1956,140.66882,862
Venezuela,VEN,1957,136.08592,862
Venezuela,VEN,1958,127.58635,862
Venezuela,VEN,1959,109.377205,862
Venezuela,VEN,1960,101.15482,862
Venezuela,VEN,1961,97.655624,862
Venezuela,VEN,1962,91.16113,862
Venezuela,VEN,1963,90.00272,862
Venezuela,VEN,1964,92.48354,862
Venezuela,VEN,1965,91.2087,862
Venezuela,VEN,1966,84.92039,862
Venezuela,VEN,1967,80.31446,862
Venezuela,VEN,1968,84.066475,862
Venezuela,VEN,1969,86.706,862
Venezuela,VEN,1970,84.32233,862
Venezuela,VEN,1971,84.45069,862
Venezuela,VEN,1972,85.7824,862
Venezuela,VEN,1973,83.27627,862
Venezuela,VEN,1974,68.86716,862
Venezuela,VEN,1975,71.08181,862
Venezuela,VEN,1976,70.868034,862
Venezuela,VEN,1977,65.42903,862
Venezuela,VEN,1978,57.398006,862
Venezuela,VEN,1979,50.626198,862
Venezuela,VEN,1980,52.77173,862
Venezuela,VEN,1981,57.879517,862
Venezuela,VEN,1982,49.883415,862
Venezuela,VEN,1983,55.907425,862
Venezuela,VEN,1985,43.9287,862
Venezuela,VEN,1986,40.557125,862
Venezuela,VEN,1987,41.508743,862
Venezuela,VEN,1988,38.509003,862
Venezuela,VEN,1989,41.27231,862
Venezuela,VEN,1990,55.377224,862
Venezuela,VEN,1992,42.302208,862
Venezuela,VEN,1993,40.850475,862
Venezuela,VEN,1994,43.678333,862
Venezuela,VEN,1996,42.988174,862
Venezuela,VEN,1997,39.2857,862
Venezuela,VEN,1998,37.915485,862
Venezuela,VEN,1999,35.661953,862
Venezuela,VEN,2000,33.037624,862
Venezuela,VEN,2001,32.26811,862
Venezuela,VEN,2002,29.34127,862
Venezuela,VEN,2003,34.54992,862
Venezuela,VEN,2004,30.580803,862
Venezuela,VEN,2005,28.0672,862
Venezuela,VEN,2006,27.331938,862
Venezuela,VEN,2007,27.67813,862
Venezuela,VEN,2008,26.300144,862
Venezuela,VEN,2009,24.861559,862
Venezuela,VEN,2010,25.456963,862
Venezuela,VEN,2011,25.551218,862
Venezuela,VEN,2012,24.427929,862
Venezuela,VEN,2013,23.704365,862
Venezuela,VEN,2014,27.475836,862
Venezuela,VEN,2015,28.887978,862
Venezuela,VEN,2016,36.230183,862
